timestamp,age,gender,city,position,total_experience_years,experience_years_germany,seniority_level,main_technology,yearly_salary_eur,yearly_bonus_stocks_eur,vacation_days,employment_status,contract_duration,work_language,company_size,company_type,job_loss_covid,age_range
2020-11-25 23:08:40,26,Female,Düsseldorf,Bi Consultant Sap/ Data Engineer,5.0,5.0,Middle,ABAP,65000.0,77000,30,full_time,Unlimited contract,german,up to 10,Startup,no,25-34
2020-11-25 23:30:07,30,Male,Berlin,Data Engineer,6.0,1.0,Middle,Python,65000.0,1000,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 23:32:29,26,Male,London,Devops,3.0,0.0,Middle,Python,37000.0,0,25,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-11-25 23:42:47,35,Female,Munich,Backend Developer,4.0,4.0,Middle,PHP,51000.0,4000,30,full_time,Unlimited contract,german,101-1000,Insurance,no,35-40
2020-11-25 23:51:01,47,Male,Bölingen,Software Engineer,25.0,15.0,Senior,Java,70000.0,0,30,full_time,Unlimited contract,german,11-50,Consulting,no,46-70
2020-11-26 00:00:46,44,Male,Kyiv,Business Analyst,15.0,0.0,Head,UML,60000.0,0,30,freelancer,Unlimited contract,english,101-1000,Consulting,no,40-45
2020-11-26 00:06:33,40,unspecified,Berlin,Backend Developer,13.0,13.0,Senior,Python,72000.0,0,30,full_time,Unlimited contract,english,51-100,Startup,no,40-45
2020-11-26 00:16:00,32,Male,Berlin,Frontend Developer,13.0,2.0,Senior,JavaScript,70000.0,1000,25,full_time,Unlimited contract,english,11-50,Product,no,25-34
2020-11-26 04:00:49,33,Male,Düsseldorf,Data Scientist,2.0,2.0,Lead,Scala,70000.0,6000,25,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 04:00:56,32,Male,Munich,Frontend Developer,8.0,2.0,Senior,JavaScript,65000.0,5000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 04:18:01,26,Male,Berlin,Data Engineer,4.0,3.0,Middle,Scala,51000.0,0,30,full_time,Unlimited contract,english,11-50,Consulting,no,25-34
2020-11-26 04:26:30,33,Male,Berlin,Devops,10.0,5.0,Senior,unknown,90000.0,0,0,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 06:01:22,43,Male,Berlin,Engineering Manager,20.0,20.0,Lead,Java,105000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,40-45
2020-11-26 07:06:11,33,Male,Munich,Software Engineer,11.0,6.0,Senior,JavaScript,80000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-26 07:14:19,35,Female,Frankfurt,Software Engineer,1.0,1.0,Junior,ABAP,50000.0,0,30,full_time,Unlimited contract,german,51-100,Consulting,no,35-40
2020-11-26 08:04:52,28,Male,Munich,Frontend Developer,5.0,5.0,Middle,JavaScript,72000.0,0,28,full_time,Unlimited contract,german,11-50,Product,no,25-34
2020-11-26 08:35:29,36,Male,Munich,Devops,16.0,0.0,Senior,Python,105000.0,150000,30,full_time,Unlimited contract,english,1000+,Product,yes,35-40
2020-11-26 08:37:49,27,Male,Munich,Data Engineer,2.0,0.0,Junior,Python,49000.0,5000,30,full_time,Unlimited contract,german,11-50,Consulting,no,25-34
2020-11-26 08:39:28,36,Male,Berlin,Backend Developer,4.0,1.0,Middle,Java,55000.0,0,28,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-26 08:40:22,38,Male,Berlin,Backend Developer,5.0,1.0,Middle,Java,66000.0,0,28,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-26 08:40:41,28,Male,Berlin,Mobile Developer,6.0,1.0,Middle,Android,85000.0,10000,32,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 08:41:29,25,Male,Berlin,Mobile Developer,8.0,0.0,Senior,Clojure,85000.0,10000,24,full_time,Unlimited contract,english,51-100,Startup,no,25-34
2020-11-26 08:42:09,30,Male,Berlin,Frontend Developer,6.0,1.0,Senior,JavaScript,79000.0,10000,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 08:46:32,42,Female,Berlin,Qa Engineer,10.0,3.0,Middle,JavaScript,42000.0,0,0,full_time,Unlimited contract,english,11-50,Startup,no,40-45
2020-11-26 09:02:41,30,Male,Berlin,Backend Developer,8.0,2.0,Middle,Python,74000.0,11000,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 09:09:03,28,Male,Berlin,Backend Developer,8.0,1.0,Lead,Ruby,67000.0,0,28,full_time,Unlimited contract,english,51-100,Startup,no,25-34
2020-11-26 09:13:05,32,Female,Berlin,Devops,9.0,5.0,Middle,HCL,74000.0,10000,40,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-26 09:20:23,29,Male,Berlin,Frontend Developer,3.0,0.0,Middle,JavaScript,48000.0,0,26,full_time,Unlimited contract,english,51-100,Consulting,no,25-34
2020-11-26 09:26:37,30,Female,Karlsruhe,Product Manager,8.0,0.0,Middle,unknown,57760.0,6710,30,full_time,Unlimited contract,english,11-50,Product,no,25-34
2020-11-26 09:38:35,35,Male,Berlin,Software Engineer,13.0,5.0,Lead,TypeScript,103000.0,200000,29,full_time,Unlimited contract,english,101-1000,Startup,no,35-40
2020-11-26 09:40:54,33,Male,Berlin,Frontend Developer,10.0,4.0,Senior,JavaScript,74000.0,0,28,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-26 09:49:16,34,Male,Berlin,Backend Developer,13.0,1.0,Senior,Elixir,70000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-26 09:50:38,25,Male,Berlin,Backend Developer,6.0,2.0,Senior,Golang,86000.0,0,28,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-26 09:51:53,42,Female,Berlin,Qa Engineer,5.0,5.0,Middle,Java,46000.0,0,26,full_time,Unlimited contract,english,51-100,Product,no,40-45
2020-11-26 10:07:39,25,Female,Tampere (Finland),Computer Vision Researcher,3.0,0.0,Junior,Python,30000.0,23000,30,full_time,Temporary contract,english,51-100,Science Institute,no,25-34
2020-11-26 10:11:01,40,Male,Berlin,Backend Developer,14.0,8.0,Lead,Java,120000.0,0,30,freelancer,Temporary contract,english,101-1000,Product,no,40-45
2020-11-26 10:14:19,33,Male,Heidelberg,Software Engineer,11.0,5.0,Senior,Python,80000.0,0,30,full_time,Temporary contract,english,101-1000,Research,no,25-34
2020-11-26 10:31:07,39,Male,Cologne,Teamlead,12.0,12.0,Head,PHP,75000.0,75000,30,full_time,Unlimited contract,german,up to 10,Startup,no,35-40
2020-11-26 10:31:59,24,Male,Berlin,Software Engineer,2.0,2.0,Junior,JavaScript,50000.0,0,30,full_time,Unlimited contract,german,1000+,Product,no,20-24
2020-11-26 10:40:41,24,Female,Prague,Software Engineer,3.0,0.0,Middle,Java,30000.0,0,20,full_time,Unlimited contract,english,11-50,Startup,no,20-24
2020-11-26 10:53:48,39,Male,Berlin,Engineering Manager,15.0,10.0,Lead,Java,78000.0,12000,30,full_time,Unlimited contract,german,101-1000,Product,no,35-40
2020-11-26 11:10:50,26,Male,Berlin,Backend Developer,2.5,1.0,Middle,Java,60000.0,0,26,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-26 11:13:18,29,Male,Berlin,Software Engineer,6.0,0.5,Middle,Swift,70000.0,0,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 11:33:16,29,Female,Berlin,Software Engineer,5.0,2.0,Middle,PHP,55000.0,0,24,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-26 11:46:05,34,Male,Hannover,Hardware Engineer,12.0,3.0,Senior,unknown,56000.0,0,30,full_time,Unlimited contract,english,up to 10,Product,no,25-34
2020-11-26 11:49:59,30,Male,Berlin,Backend Developer,9.0,3.0,Head,Java,85000.0,0,25,full_time,Unlimited contract,english,51-100,Startup,no,25-34
2020-11-26 11:50:35,31,Male,Berlin,Ml Engineer,7.0,2.0,Middle,Python,80000.0,12000,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 12:20:03,33,Male,Berlin,Mobile Developer,8.0,2.0,Senior,Swift,75000.0,1000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 12:21:47,31,Female,Berlin,Software Engineer,1.0,1.0,Junior,JavaScript,57000.0,1000,30,full_time,Unlimited contract,english,1000+,Retail,no,25-34
2020-11-26 12:47:20,36,Male,Frankfurt,Software Engineer,16.0,5.0,Middle,.NET,65000.0,0,30,full_time,Unlimited contract,german,51-100,Consulting,no,35-40
2020-11-26 13:35:07,30,Male,Berlin,Devops,7.0,3.0,Middle,unknown,80000.0,0,30,full_time,Unlimited contract,english,1000+,Startup,no,25-34
2020-11-26 14:10:57,30,Male,Berlin,Mobile Developer,8.0,5.0,Senior,Swift,60000.0,0,50,freelancer,Temporary contract,english,up to 10,Consulting,no,25-34
2020-11-26 14:48:23,39,Male,Berlin,Software Engineer,19.0,7.0,Senior,Golang,87000.0,97000,Unlimited,full_time,Unlimited contract,english,11-50,Startup,no,35-40
2020-11-26 15:14:31,32,Male,Berlin,Software Engineer,11.0,1.0,Senior,C++,100000.0,10000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 15:29:49,35,Male,Berlin,Backend Developer,12.0,3.0,Senior,PHP,54000.0,0,27,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-26 15:31:02,34,Male,Berlin,Data Scientist,6.0,4.5,Senior,Python,80000.0,10000,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 15:37:45,26,Male,Berlin,Data Scientist,4.0,2.0,Middle,Python,60000.0,6000,27,full_time,Unlimited contract,english,1000+,E-commerce,no,25-34
2020-11-26 16:20:53,29,Male,Helsinki,Mobile Developer,7.0,0.0,Senior,Kotlin,64000.0,1100,30,full_time,Unlimited contract,english,51-100,Consulting,no,25-34
2020-11-26 17:08:47,42,Male,Berlin,Frontend Developer,18.0,5.0,Senior,JavaScript,120000.0,95000,35,full_time,Unlimited contract,english,101-1000,Product,yes,40-45
2020-11-26 17:24:39,31,Male,Berlin,Software Engineer,12.0,2.0,Senior,Java,60000.0,0,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 17:25:10,30,Male,Berlin,Backend Developer,8.0,0.0,Senior,unknown,73000.0,0,25,full_time,Unlimited contract,english,51-100,Startup,no,25-34
2020-11-26 17:27:56,33,Male,Berlin,Software Engineer,10.0,5.0,Senior,Python,80000.0,10000,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 17:45:29,28,Male,Berlin,Data Engineer,6.0,1.5,Middle,Python,83000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 18:57:33,35,Male,Düsseldorf,Data Scientist,3.0,3.0,Middle,Python,68000.0,8000,26,full_time,Unlimited contract,english,51-100,E-commerce,no,35-40
2020-11-26 19:22:38,35,Male,Berlin,Consultant,16.0,6.0,Senior,Python,100000.0,30000,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-26 19:22:45,31,Male,Berlin,Software Engineer,8.0,3.0,Senior,TypeScript,80000.0,0,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 19:25:56,32,Male,Siegen,Software Engineer,13.0,1.0,Junior,C,48000.0,0,28,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-11-26 20:19:33,38,Male,Berlin,Software Engineer,15.0,3.0,Senior,Golang,75000.0,0,28,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-26 20:19:38,29,Male,Berlin,Engineering Manager,9.0,0.1,Lead,Golang,85000.0,0,27,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-26 20:41:46,33,Male,Berlin,Backend Developer,13.0,1.0,Senior,Java,110000.0,0,24,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-26 20:57:32,30,Male,Berlin,Devops,7.0,1.0,Senior,unknown,70000.0,10000,26,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-26 21:13:25,28,Male,Berlin,Full-Stack Developer,6.0,6.0,Senior,JavaScript,75000.0,0,23,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-26 21:13:28,32,Male,Berlin,Senior Data Engineer,9.0,4.0,Senior,Python,90000.0,0,30,full_time,Unlimited contract,english,51-100,Startup,no,25-34
2020-11-26 21:19:48,39,Male,Berlin,Frontend Developer,10.0,3.0,Senior,JavaScript,85000.0,0,27,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-26 21:22:59,31,Male,Minsk,Frontend Developer,6.0,0.0,Senior,TypeScript,110000.0,0,30,full_time,Unlimited contract,english,11-50,Product,no,25-34
2020-11-26 21:29:02,33,Male,Berlin,Software Engineer,10.0,5.0,Senior,Golang,110000.0,7000,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-26 21:30:58,30,Male,Berlin,Qa Engineer,8.0,3.0,Senior,Python,68000.0,0,30,full_time,Unlimited contract,english,51-100,Startup,no,25-34
2020-11-26 21:35:14,39,Female,Munich,Devops,11.0,11.0,Lead,unknown,93000.0,0,30,part_time,Unlimited contract,german,1000+,Product,no,35-40
2020-11-26 21:42:38,30,Female,Düsseldorf,Analyst,2.0,2.0,Junior,R,45000.0,0,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 21:49:57,37,Male,Munich,Software Engineer,15.0,6.0,Senior,C#,80000.0,0,30,full_time,Unlimited contract,german,51-100,Consulting,yes,35-40
2020-11-26 21:50:13,42,Male,Berlin,Software Engineer,20.0,2.0,Senior,PHP,65000.0,5000,27,full_time,Unlimited contract,english,101-1000,Startup,no,40-45
2020-11-26 22:09:35,28,Male,Munich,It Manager,6.0,3.0,Middle,unknown,65000.0,10000,28,full_time,Unlimited contract,english,51-100,Consulting,no,25-34
2020-11-26 22:35:44,31,Male,Nürnberg,Qa Engineer,9.0,5.0,Middle,Java,60000.0,65000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-26 22:44:06,34,Female,Berlin,Qa Engineer,11.0,11.0,Senior,Python,60000.0,2000,28,full_time,Unlimited contract,german,1000+,Product,no,25-34
2020-11-26 23:22:43,38,Male,Berlin,Head Of It,15.0,5.0,Head,unknown,80000.0,5000,30,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-26 23:26:02,35,Male,Berlin,Engineering Manager,20.0,6.0,Lead,Golang,85000.0,0,26,full_time,Unlimited contract,english,11-50,Product,no,35-40
2020-11-26 23:34:45,31,Male,Munich,Software Engineer,14.0,1.5,Senior,C++,75000.0,0,30,full_time,Unlimited contract,english,101-1000,Consulting,no,25-34
2020-11-26 23:40:18,37,Male,Berlin,Software Engineer,11.0,5.0,Senior,Python,73000.0,30000,28,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-26 23:45:20,37,Male,Berlin,Backend Developer,12.0,2.6,Lead,Kotlin,90000.0,0,28,full_time,Unlimited contract,english,11-50,Product,no,35-40
2020-11-27 00:02:27,34,Male,Berlin,Mobile Developer,9.0,2.0,Senior,Swift,80000.0,10000,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-27 00:33:53,42,Male,Friedrichshafen,Software Engineer,20.0,1.0,Senior,C++,70000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,40-45
2020-11-27 00:35:10,35,Female,Berlin,Product Manager,13.0,6.0,Senior,unknown,85000.0,0,26,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-27 06:57:33,37,Male,Berlin,Qa Engineer,8.0,7.0,Middle,unknown,54000.0,0,30,full_time,Unlimited contract,german,101-1000,Product,no,35-40
2020-11-27 08:08:17,33,Female,Berlin,Data Scientist,8.0,4.0,Senior,Python,77000.0,0,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-27 09:50:36,26,Female,Moscow,Frontend Developer,6.0,0.0,Senior,JavaScript,33000.0,0,0,full_time,Unlimited contract,russian,101-1000,Product,no,25-34
2020-11-27 10:25:49,46,Male,Stuttgart,Software Engineer,13.0,6.0,Middle,C++,70000.0,3000,30,full_time,Unlimited contract,english,1000+,Product,no,46-70
2020-11-27 10:43:49,30,Male,Berlin,Devops,11.0,2.0,Senior,unknown,80000.0,0,26,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-27 11:04:39,34,Male,Berlin,Lead Software Developer,13.0,2.0,Lead,C#,65000.0,0,30,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-11-27 11:09:58,35,Male,Berlin,Software Engineer,15.0,4.0,Senior,Java,85000.0,0,25,full_time,Unlimited contract,english,11-50,Product,no,35-40
2020-11-27 11:44:47,27,Male,Berlin,Backend Developer,4.0,4.0,Senior,Golang,70000.0,0,25,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-27 11:46:07,31,Male,Berlin,Software Engineer,7.0,5.0,Lead,Python,80000.0,10000,28,full_time,Unlimited contract,english,1000+,Product,yes,25-34
2020-11-27 11:53:47,24,Male,Berlin,Software Engineer,2.0,2.0,Junior,Java,60000.0,0,28,full_time,Unlimited contract,german,up to 10,Consulting,no,20-24
2020-11-27 12:01:25,28,Male,Berlin,Data Engineer,7.0,3.0,Senior,Python,90000.0,0,27,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-27 12:03:55,42,Male,Berlin,Backend Developer,18.0,2.0,Middle,PHP,53000.0,0,26,full_time,Unlimited contract,english,11-50,Product,no,40-45
2020-11-27 12:05:25,27,Male,Berlin,Data Scientist,5.0,1.0,Middle,Python,55000.0,0,24,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-11-27 12:16:02,30,Male,Hannover,Software Engineer,5.0,3.0,Middle,Python,45000.0,0,30,full_time,Unlimited contract,english,up to 10,Startup,no,25-34
2020-11-27 12:20:51,33,Male,Berlin,Data Engineer,11.0,1.0,Middle,Python,68000.0,0,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-27 12:26:33,26,Male,Berlin,Software Engineer,2.0,1.5,Middle,TypeScript,58000.0,3000,28,full_time,Unlimited contract,english,1000+,Consulting,no,25-34
2020-11-27 12:30:01,37,Male,Walldorf,Ml Engineer,15.0,15.0,Lead,Python,80000.0,15000,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-27 12:42:00,39,Male,Munich,Software Engineer,8.0,7.0,Senior,Python,120000.0,50000,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-27 12:44:12,26,Female,Berlin,Tech Recruiting,2.5,2.5,Middle,JavaScript,40000.0,1000,25,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-27 12:53:07,30,Male,Hamburg,Data Scientist,5.0,4.0,Head,Python,80000.0,90000,25,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-27 12:56:27,44,Male,Frankfurt,Software Engineer,10.0,10.0,Senior,ABAP,75000.0,80000,30,full_time,Unlimited contract,russian,101-1000,Product,no,40-45
2020-11-27 13:02:41,26,Male,Munich,Ml Engineer,5.0,4.0,Senior,Scala,120000.0,0,40,freelancer,Temporary contract,german,up to 10,Consulting,no,25-34
2020-11-27 13:02:57,30,Male,Munich,Software Engineer,10.0,6.0,Senior,Golang,120000.0,37968,30,full_time,Unlimited contract,english,1000+,Startup,no,25-34
2020-11-27 13:21:26,25,Female,Munich,Ml Engineer,1.0,1.0,Junior,Python,57000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-27 13:24:29,34,Male,Paris,Data Scientist,11.0,0.0,Senior,Python,80000.0,10000,25,full_time,Unlimited contract,french,1000+,Consulting,no,25-34
2020-11-27 13:31:20,38,Female,Regensburg,Ml Engineer,3.0,3.0,Middle,Python,65000.0,0,30,full_time,Temporary contract,german,1000+,Product,yes,35-40
2020-11-27 13:38:23,40,Male,Berlin,Product Manager,13.0,9.0,Head,unknown,90000.0,10000,30,full_time,Unlimited contract,english,1000+,Product,no,40-45
2020-11-27 13:41:01,28,Male,Frankfurt,Mobile Developer,5.0,1.0,Senior,Swift,50000.0,0,24,full_time,Unlimited contract,english,11-50,Consulting,no,25-34
2020-11-27 13:47:57,29,Female,Berlin,Data Scientist,2.0,2.0,Junior,R,52000.0,0,30,full_time,Unlimited contract,german,up to 10,Consulting,no,25-34
2020-11-27 14:08:28,30,Female,Berlin,Ml Engineer,5.0,1.5,Middle,Python,51000.0,0,30,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-27 14:14:20,28,Male,Warsaw,Software Engineer,6.0,0.0,Middle,C#,52800.0,4400,26,full_time,Unlimited contract,english,51-100,Consulting,no,25-34
2020-11-27 14:34:16,28,Female,Berlin,Data Scientist,1.0,8.0,Junior,Python,55000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-27 14:43:39,42,Male,Berlin,Software Engineer,12.0,12.0,Lead,Java,95000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,40-45
2020-11-27 14:52:02,29,Male,Munich,Data Scientist,4.0,4.0,Middle,Python,61500.0,66500,30,full_time,Unlimited contract,english,11-50,Consulting,no,25-34
2020-11-27 14:54:00,29,Male,Munich,Software Engineer,4.0,4.0,Middle,R,78000.0,4000,30,full_time,Unlimited contract,english,1000+,Semiconductor,no,25-34
2020-11-27 15:26:10,27,Female,Berlin,Backend Developer,1.0,1.0,Junior,Java,42000.0,3000,28,full_time,Unlimited contract,german,101-1000,Product,no,25-34
2020-11-27 15:28:36,36,Male,Berlin,Cto,15.0,13.0,C-level,Java,120000.0,50000,30,full_time,Unlimited contract,german,101-1000,Media,no,35-40
2020-11-27 15:31:37,37,Male,Munich,Software Engineer,14.0,6.0,Head,TypeScript,84000.0,84000,30,full_time,Unlimited contract,english,up to 10,Product,no,35-40
2020-11-27 15:49:51,31,Male,Amsterdam,Data Scientist,10.0,0.0,Lead,Python,100000.0,20000,30,full_time,Unlimited contract,english,11-50,Product,no,25-34
2020-11-27 15:57:34,35,Male,Berlin,Data Analyst,5.0,5.0,Middle,R,49000.0,0,26,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-27 16:22:55,27,Male,Berlin,Data Scientist,4.0,2.0,Junior,Python,60000.0,80000,15,full_time,Temporary contract,english,51-100,Consulting,no,25-34
2020-11-27 16:43:00,29,Male,Munich,Data Analyst,6.0,4.0,Middle,Python,68000.0,4500,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-27 17:18:20,36,Male,Berlin,Backend Developer,5.0,2.0,Senior,Java,70000.0,0,28,full_time,Unlimited contract,english,101-1000,Startup,no,35-40
2020-11-27 17:21:50,33,Male,Munich,Backend Developer,10.0,10.0,Senior,Java,70000.0,0,30,full_time,Unlimited contract,english,11-50,Consulting,no,25-34
2020-11-27 17:38:58,42,Male,Berlin,Software Engineer,12.0,12.0,Lead,Java,95000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,40-45
2020-11-27 17:46:19,32,Female,Berlin,Bi Analyst,1.0,1.0,Junior,SQL,48000.0,0,28,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-27 17:47:59,30,Male,Berlin,Software Engineer,10.0,7.0,Lead,JavaScript,115000.0,17000,28,full_time,Unlimited contract,english,1000+,Consulting,no,25-34
2020-11-27 18:13:16,29,Female,Berlin,Software Engineer,4.0,4.0,Middle,Java,60000.0,15900,30,full_time,Unlimited contract,english,101-1000,Consulting,no,25-34
2020-11-27 18:27:25,23,Male,Munich,Ml Engineer,1.0,0.0,Junior,Python,49000.0,0,0,full_time,Unlimited contract,english,101-1000,Product,yes,20-24
2020-11-27 19:08:08,35,Female,Berlin,Frontend Developer,2.0,2.0,Junior,JavaScript,40000.0,0,30,full_time,Unlimited contract,english,101-1000,Startup,no,35-40
2020-11-27 19:45:57,34,Male,Berlin,Bi Developer / Data Engineer,10.0,5.0,Senior,SQL,75000.0,7500,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-27 19:50:24,34,Male,Berlin,Devops,12.0,2.0,Lead,Golang,94000.0,0,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-27 20:17:35,31,Male,Munich,Ml Engineer,4.0,4.0,Senior,Python,100000.0,100000,20,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-27 20:41:17,34,Female,Berlin,Qa Engineer,7.0,0.0,Senior,Java,55000.0,0,25,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-27 21:00:34,33,Male,Munich,Frontend Developer,14.0,8.0,Senior,TypeScript,80000.0,0,28,full_time,Unlimited contract,german,11-50,Product,no,25-34
2020-11-27 21:29:14,33,Male,Frankfurt,Software Engineer,8.0,5.0,Senior,C#,67000.0,6000,28,full_time,Unlimited contract,english,11-50,Product,no,25-34
2020-11-27 21:35:38,33,Male,Munich,Backend Developer,12.0,0.5,Middle,PHP,56000.0,0,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-27 21:36:09,29,Male,Milan,Data Scientist,3.0,0.0,Middle,Python,32000.0,6000,24,full_time,Unlimited contract,unknown,11-50,Startup,no,25-34
2020-11-27 21:45:12,44,Female,Berlin,Ml Engineer,13.0,0.0,Junior,unknown,45000.0,0,0,full_time,Unlimited contract,english,51-100,Consulting,no,40-45
2020-11-27 22:14:52,31,Male,Berlin,Backend Developer,5.0,2.0,Senior,Python,77000.0,0,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-27 22:35:06,42,Male,Berlin,Software Engineer,12.0,12.0,Lead,Java,95000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,40-45
2020-11-28 05:36:11,27,Male,Hamburg,Backend Developer,3.0,0.0,Middle,.NET,30000.0,0,0,part_time,Temporary contract,english,11-50,Consulting,no,25-34
2020-11-28 08:39:21,33,Male,Heilbronn,Senior Scrum Master (Rte),7.0,7.0,Lead,C++,90000.0,0,30,full_time,Unlimited contract,german,1000+,Product,no,25-34
2020-11-28 10:53:43,36,Male,Frankfurt,Qa Engineer,9.0,2.0,Senior,unknown,64000.0,0,30,full_time,Unlimited contract,english,101-1000,Consulting,no,35-40
2020-11-28 12:31:36,31,Male,Berlin,Backend Developer,9.0,9.0,Senior,Java,67473.0,0,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-28 12:42:48,42,Male,Berlin,Software Engineer,12.0,12.0,Lead,Java,95000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,40-45
2020-11-28 13:49:27,30,Male,Berlin,Head Of Bi,7.0,7.0,Head,Python,100000.0,0,30,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-28 14:13:25,32,Female,Berlin,Qa Engineer,10.0,4.0,Lead,Java,65000.0,6000,33,full_time,Unlimited contract,german,1000+,Product,no,25-34
2020-11-28 17:56:48,34,Male,Berlin,Software Engineer,16.0,5.0,Lead,Ruby,91000.0,0,26,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-28 19:20:34,35,Male,Berlin,Data Scientist,15.0,10.0,Middle,C++,60000.0,0,30,full_time,Temporary contract,english,101-1000,Product,no,35-40
2020-11-28 19:42:06,33,Male,Munich,Sre,10.0,4.0,Senior,PHP,79000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-28 20:21:28,39,Male,Düsseldorf,Technical Project Manager,12.0,4.0,Senior,PHP,65000.0,6000,30,full_time,Unlimited contract,german,1000+,Consulting,no,35-40
2020-11-28 20:23:28,39,Female,Stuttgart,Project Manager,13.0,13.0,Senior,unknown,108000.0,0,30,full_time,Unlimited contract,german,1000+,Automotive,no,35-40
2020-11-28 21:02:40,25,Female,Berlin,Support Engineer,2.0,2.0,Middle,Python,45000.0,45000,26,full_time,Unlimited contract,english,1000+,Startup,yes,25-34
